fetch_time,vehicle_number,line,brigade,type,lat,lon,vehicle_time
2026-07-22T14:41:27,1802,212,5,1,52.25945,21.0273,2026-07-22T16:41:11
2026-07-22T14:41:27,1803,338,01,1,52.2605945,21.100708,2026-07-22T16:41:13
2026-07-22T14:41:27,1804,123,09,1,52.235273,21.059168,2026-07-22T16:41:03
2026-07-22T14:41:27,1805,156,1,1,52.289774,21.019324,2026-07-22T16:40:48
2026-07-22T14:41:27,1806,173,3,1,52.250455,21.224579,2026-07-22T16:40:56
2026-07-22T14:41:27,1807,122,7,1,52.232786,20.9147753,2026-07-22T16:41:12
2026-07-22T14:41:27,1808,212,1,1,52.2690945,21.0379073,2026-07-22T16:40:56
2026-07-22T14:41:27,1810,197,1,1,52.2250186,20.9305565,2026-07-22T16:41:14
2026-07-22T14:41:27,1811,126,05,1,52.3136568,21.002567,2026-07-22T16:41:13
2026-07-22T14:41:27,1812,338,02,1,52.258346,21.034814,2026-07-22T16:41:11
2026-07-22T14:41:27,1813,123,2,1,52.2524363,21.0506345,2026-07-22T16:40:58
2026-07-22T14:41:27,1814,104,03,1,52.326443,21.0318053,2026-07-22T16:40:39
2026-07-22T14:41:27,1815,122,8,1,52.2571505,20.9198045,2026-07-22T16:41:15
2026-07-22T14:41:27,1816,173,2,1,52.216571,21.227831,2026-07-22T16:40:57
2026-07-22T14:41:27,1817,736,2,1,52.35307,21.028755,2026-07-22T16:40:48
2026-07-22T14:41:27,1818,135,6,1,52.2391835,21.1002568,2026-07-22T16:40:38
2026-07-22T14:41:27,1819,212,3,1,52.30185,21.057058,2026-07-22T16:40:56
2026-07-22T14:41:27,1830,702,03,1,52.09961,21.249283,2026-07-22T16:41:11
2026-07-22T14:41:27,1833,156,2,1,52.290824,20.927991,2026-07-22T16:41:02
2026-07-22T14:41:27,1835,125,06,1,52.208346,21.196518,2026-07-22T16:41:03
2026-07-22T14:41:27,1838,173,11,1,52.222092,21.243264,2026-07-22T16:41:11
2026-07-22T14:41:27,1839,122,010,1,52.243571,20.912324,2026-07-22T16:40:48
2026-07-22T14:41:27,1840,173,10,1,52.247405,21.206034,2026-07-22T16:40:45
2026-07-22T14:41:27,1842,147,06,1,52.2502063,21.052249,2026-07-22T16:40:49
2026-07-22T14:41:27,1844,197,7,1,52.235525,20.939679,2026-07-22T16:40:56
2026-07-22T14:41:27,1846,123,1,1,52.2496001,21.0430563,2026-07-22T16:40:58
2026-07-22T14:41:27,1849,117,4,1,52.229368,21.009326,2026-07-22T16:40:46
2026-07-22T14:41:27,1851,147,08,1,52.199478,21.118353,2026-07-22T16:40:58
2026-07-22T14:41:27,1855,730,01,1,52.22272,21.250916,2026-07-22T16:41:11
2026-07-22T14:41:27,1856,212,2,1,52.285298,21.042768,2026-07-22T16:40:49
2026-07-22T14:41:27,1859,702,1,1,52.244394,21.092698,2026-07-22T16:40:46
2026-07-22T14:41:27,1862,135,09,1,52.2364953,21.0866348,2026-07-22T16:40:45
2026-07-22T14:41:27,1863,117,5,1,52.229351,21.057171,2026-07-22T16:40:58
2026-07-22T14:41:27,1869,119,1,1,52.23499,21.115641,2024-07-08T10:59:47
2026-07-22T14:41:27,1901,118,6,1,52.193282,20.9957778,2026-07-22T16:41:12
2026-07-22T14:41:27,1904,118,1,1,52.213,21.0176,2026-07-22T16:41:15
2026-07-22T14:41:27,1905,118,2,1,52.2343251,21.0343783,2026-07-22T16:41:13
2026-07-22T14:41:27,1906,178,2,1,52.1944978,20.9096911,2026-07-22T16:41:15
2026-07-22T14:41:27,1907,178,4,1,52.2553956,21.0039725,2026-07-22T16:41:14
2026-07-22T14:41:27,1910,739,07,1,52.0804988,21.039697,2026-07-22T16:41:13
2026-07-22T14:41:27,1911,118,3,1,52.240017,21.029879,2026-07-22T16:41:12
2026-07-22T14:41:27,1912,178,1,1,52.203835,20.915297,2026-07-22T16:41:15
2026-07-22T14:41:27,1913,178,3,1,52.236004,21.012465,2026-07-22T16:41:15
2026-07-22T14:41:27,1914,739,08,1,52.111507,21.01829,2026-07-22T16:41:12
2026-07-22T14:41:27,1915,118,5,1,52.197691,21.024136,2026-07-22T16:40:49
2026-07-22T14:41:27,1916,119,07,1,52.210846,21.008316,2026-07-22T16:41:15
2026-07-22T14:41:27,1917,118,7,1,52.211388,21.020388,2026-07-22T16:41:02
2026-07-22T14:41:27,1918,178,5,1,52.231384,20.989832,2026-07-22T16:41:16
2026-07-22T14:41:27,1919,163,09,1,52.179596,21.071524,2026-07-22T16:41:12
2026-07-22T14:41:27,1920,118,4,1,52.224976,21.023773,2026-07-22T16:41:11
2026-07-22T14:41:27,1922,338,04,1,52.267028333333336,21.073781666666665,2026-07-22T16:41:14
2026-07-22T14:41:27,1923,106,3,1,52.23804833333333,20.965415,2026-07-22T16:41:15
2026-07-22T14:41:27,1926,106,2,1,52.23594333333333,20.997543333333333,2026-07-22T16:41:15
2026-07-22T14:41:27,1927,106,6,1,52.230783333333335,20.983773333333332,2026-07-22T16:41:12
2026-07-22T14:41:27,1928,106,07,1,52.23681333333333,21.02375,2026-07-22T16:41:15
2026-07-22T14:41:27,1929,106,5,1,52.24344333333333,20.968383333333332,2026-07-22T16:41:14
2026-07-22T14:41:27,1930,178,013,1,52.222368333333335,20.958431666666662,2026-07-22T16:41:15
2026-07-22T14:41:27,1931,256,02,1,52.316665,21.067383333333332,2026-07-22T16:41:15
2026-07-22T14:41:27,1932,106,4,1,52.247746666666664,20.965095,2026-07-22T16:41:13
2026-07-22T14:41:27,1971,519,454,1,52.1346368,21.1001751,2026-07-22T16:41:11
2026-07-22T14:41:27,1972,251,498,1,52.1726681,21.0547281,2026-07-22T16:41:13
2026-07-22T14:41:27,1973,251,496,1,52.089516,21.1228623,2026-07-22T16:41:15
2026-07-22T14:41:27,1974,163,4,1,52.1833,21.0848,2026-07-22T16:41:15
2026-07-22T14:41:27,1975,159,6,1,52.202164,21.0691099,2026-07-22T16:41:13
2026-07-22T14:41:27,1976,251,497,1,52.0974758,21.1162675,2026-07-22T16:41:15
2026-07-22T14:41:27,1977,163,1,1,52.1605831,21.0922911,2026-07-22T16:41:12
2026-07-22T14:41:27,1978,163,2,1,52.1769236,21.0360954,2026-07-22T16:41:13
2026-07-22T14:41:27,1980,319,4,1,52.1518491,21.0642215,2026-07-22T16:41:15
2026-07-22T14:41:27,1981,229,2,1,52.1610838,21.1410048,2026-07-22T16:41:12
2026-07-22T14:41:27,1983,119,06,1,52.2141478,21.1408078,2026-07-22T16:41:14
2026-07-22T14:41:27,1984,159,4,1,52.2260426,20.9961358,2026-07-22T16:41:15
2026-07-22T14:41:27,1985,739,010,1,52.1789,21.0221,2026-07-22T16:41:11
2026-07-22T14:41:27,1986,159,7,1,52.2238,21.0232,2026-07-22T16:41:10
2026-07-22T14:41:27,1987,319,1,1,52.2080761,21.1963493,2026-07-22T16:41:15
2026-07-22T14:41:27,1990,331,01,1,52.162537,21.017611,2026-07-22T16:41:14
2026-07-22T14:41:27,1991,331,03,1,52.169434,20.978043,2026-07-22T16:41:15
2026-07-22T14:41:27,1993,331,04,1,52.156387,20.995377,2026-07-22T16:41:15
2026-07-22T14:41:27,1994,331,02,1,52.156231,20.996496,2026-07-22T16:41:16
2026-07-22T14:41:27,1996,117,06,1,52.221699,21.092197,2026-07-22T16:41:13
2026-07-22T14:41:27,1998,331,05,1,52.179859,21.023993,2026-07-22T16:41:14
2026-07-22T14:41:27,2000,401,022,1,52.170387,21.02656,2026-07-22T16:41:14
2026-07-22T14:41:27,2001,217,1,1,52.157047,21.076075,2026-07-22T16:41:16
2026-07-22T14:41:27,2002,189,9,1,52.173481,21.025257,2026-07-22T16:41:15
2026-07-22T14:41:27,2003,189,8,1,52.180111,20.99358,2026-07-22T16:41:14
2026-07-22T14:41:27,2005,504,8,1,52.172371,21.003891,2026-07-22T16:41:15
2026-07-22T14:41:27,2006,136,3,1,52.192551,20.98542,2026-07-22T16:41:16
2026-07-22T14:41:27,2007,402,5,1,52.237053,21.141235,2026-07-22T16:41:16
2026-07-22T14:41:27,2008,128,705,1,52.230981,21.016514,2026-07-22T16:40:46
2026-07-22T14:41:27,2009,148,012,1,52.171875,20.975096,2026-07-22T16:41:14
2026-07-22T14:41:27,2013,174,6,1,52.186626,21.018278,2026-07-22T16:41:15
2026-07-22T14:41:27,2014,504,011,1,52.183374,20.979904,2026-07-22T16:40:50
2026-07-22T14:41:27,2015,131,1,1,52.167629,21.083887,2026-07-22T16:41:14
2026-07-22T14:41:27,2016,172,8,1,52.215649,20.959671,2026-07-22T16:41:16
2026-07-22T14:41:27,2017,138,011,1,52.260616,21.100521,2026-07-22T16:41:15
2026-07-22T14:41:27,2018,148,6,1,52.231388,21.095648,2026-07-22T16:41:13
2026-07-22T14:41:27,2019,402,2,1,52.180771,20.990761,2026-07-22T16:41:15
2026-07-22T14:41:27,2020,189,14,1,52.179493,20.995422,2026-07-22T16:41:16
2026-07-22T14:41:27,2021,217,2,1,52.177933,21.02956,2026-07-22T16:41:13
2026-07-22T14:41:27,2023,402,012,1,52.173218,21.02072,2026-07-22T16:41:12
2026-07-22T14:41:27,2025,138,7,1,52.184036,21.00226,2026-07-22T16:41:12
2026-07-22T14:41:27,2027,189,026,1,52.23941,20.897041,2026-07-22T16:41:13
2026-07-22T14:41:27,2028,174,5,1,52.169716,20.997282,2026-07-22T16:41:15
2026-07-22T14:41:27,2029,189,14,1,52.2086645,20.9140305,2024-04-12T00:13:06
2026-07-22T14:41:27,2030,727,1,1,52.179906,21.024356,2026-07-22T16:41:14
2026-07-22T14:41:27,2031,174,13,1,52.210285,21.005117,2026-07-22T16:41:13
2026-07-22T14:41:27,2032,709,8,1,52.131779,21.017771,2026-07-22T16:41:14
2026-07-22T14:41:27,2033,189,1,1,52.228897,20.914745,2026-07-22T16:41:12
2026-07-22T14:41:27,2034,504,010,1,52.229527,21.004805,2026-07-22T16:41:14
2026-07-22T14:41:27,2036,504,4,1,52.207119,20.987032,2026-07-22T16:41:13
2026-07-22T14:41:27,2037,504,7,1,52.12986,21.067072,2026-07-22T16:41:13
2026-07-22T14:41:27,2038,162,014,1,52.243421,21.037938,2026-07-22T16:41:00
2026-07-22T14:41:27,2041,148,2,1,52.150806,21.027435,2026-07-22T16:41:16
2026-07-22T14:41:27,2042,174,07,1,52.20652,21.008614,2026-07-22T16:41:11
2026-07-22T14:41:27,2043,707,1,1,52.143501,20.907253,2026-07-22T16:41:16
2026-07-22T14:41:27,2045,138,012,1,52.222179,21.037153,2026-07-22T16:41:11
2026-07-22T14:41:27,2046,162,6,1,52.20969,21.047524,2026-07-22T16:41:11
2026-07-22T14:41:27,2200,517,7,1,52.228352,21.023369,2026-07-22T16:41:15
2026-07-22T14:41:27,2201,Z-9,1,1,52.225426,20.990648,2026-07-22T16:41:15
2026-07-22T14:41:27,2203,523,2,1,52.216078,20.981773,2026-07-22T16:40:47
2026-07-22T14:41:27,2204,Z33,011,1,52.236744,20.996538,2026-07-22T16:41:13
2026-07-22T14:41:27,2205,189,10,1,52.184116,21.059513,2026-07-22T16:41:13
2026-07-22T14:41:27,2207,191,1,1,52.209042,20.948074,2026-07-22T16:41:16
2026-07-22T14:41:27,2208,143,6,1,52.220238,21.028582,2026-07-22T16:41:12
2026-07-22T14:41:27,2209,177,06,1,52.228036,20.901336,2026-07-22T16:40:49
2026-07-22T14:41:27,2210,187,10,1,52.182053,21.056112,2026-07-22T16:41:15
2026-07-22T14:41:27,2212,157,4,1,52.229961,20.993793,2026-07-22T16:41:14
2026-07-22T14:41:27,2213,177,4,1,52.239315,20.900873,2026-07-22T16:41:12
2026-07-22T14:41:27,2215,122,011,1,52.239025,20.900713,2026-07-22T16:41:14
2026-07-22T14:41:27,2217,717,02,1,52.218238,20.967168,2026-07-22T16:40:55
2026-07-22T14:41:27,2218,177,1,1,52.239208,20.900555,2026-07-22T16:41:15
2026-07-22T14:41:27,2219,187,6,1,52.218605,20.974533,2026-07-22T16:41:15
2026-07-22T14:41:27,2220,189,13,1,52.177876,21.003582,2026-07-22T16:41:15
2026-07-22T14:41:27,2221,157,8,1,52.253628,20.994465,2026-07-22T16:41:12
2026-07-22T14:41:27,2222,719,07,1,52.255592,20.749235,2026-07-22T16:41:13
2026-07-22T14:41:27,2223,401,026,1,52.195385,20.910305,2026-07-22T16:41:15
2026-07-22T14:41:27,2224,122,09,1,52.281494,20.984596,2026-07-22T16:41:15
2026-07-22T14:41:27,2227,517,8,1,52.229153,21.009069,2026-07-22T16:41:13
2026-07-22T14:41:27,2228,Z-9,6,1,52.234894,21.036282,2026-07-22T16:41:14
2026-07-22T14:41:27,2229,517,016,1,52.189648,20.887161,2026-07-22T16:41:14
2026-07-22T14:41:27,2231,187,5,1,52.196442,20.911198,2026-07-22T16:41:13
2026-07-22T14:41:27,2233,Z-9,11,1,52.220014,20.984861,2026-07-22T16:40:50
2026-07-22T14:41:27,2234,184,5,1,52.285202,20.940897,2026-07-22T16:41:11
2026-07-22T14:41:27,2235,189,018,1,52.177464,21.045977,2026-07-22T16:41:13
2026-07-22T14:41:27,2236,178,012,1,52.191902,20.907919,2026-07-22T16:41:13
2026-07-22T14:41:27,2237,Z33,012,1,52.257018,20.980716,2026-07-22T16:41:13
2026-07-22T14:41:27,2238,191,2,1,52.205318,20.916212,2026-07-22T16:41:15
2026-07-22T14:41:27,2240,717,527,1,52.192868,20.828793,2026-07-22T16:41:03
2026-07-22T14:41:27,2242,Z-9,4,1,52.232861,21.025482,2026-07-22T16:41:15
2026-07-22T14:41:27,2243,716,01,1,52.192944,20.829023,2026-07-22T16:41:15
2026-07-22T14:41:27,2244,141,5,1,52.202446,21.048176,2026-07-22T16:41:12
2026-07-22T14:41:27,2245,177,3,1,52.202668,20.895299,2026-07-22T16:40:49
2026-07-22T14:41:27,2252,517,015,1,52.19656,20.920664,2026-07-22T09:06:29
2026-07-22T14:41:27,2253,189,024,1,52.229008,20.896881,2026-07-22T16:41:14
2026-07-22T14:41:27,2254,124,510,1,52.175156,20.944508,2026-07-22T16:41:15
2026-07-22T14:41:27,2255,189,3,1,52.238934,20.900578,2026-07-22T16:40:46
2026-07-22T14:41:27,2256,Z33,1,1,52.242966,20.992348,2026-07-22T16:41:14
2026-07-22T14:41:27,2257,158,3,1,52.211651,20.950035,2026-07-22T16:41:14
2026-07-22T14:41:27,2258,706,733,1,52.175476,20.942822,2026-07-22T16:41:13
2026-07-22T14:41:27,2259,136,7,1,52.147549,21.055956,2026-07-22T16:41:12
2026-07-22T14:41:27,3401,145,016,1,52.2913655,21.0009076,2026-07-22T16:41:11
2026-07-22T14:41:27,3402,140,05,1,52.2766753,21.0527245,2026-07-22T16:40:37
2026-07-22T14:41:27,3404,186,12,1,52.266258,20.958183,2026-07-22T16:40:48
2026-07-22T14:41:27,3405,500,4,1,52.255429,20.984836,2026-07-22T16:40:49
2026-07-22T14:41:27,3406,527,3,1,52.3234438,21.06829,2026-07-22T16:40:39
2026-07-22T14:41:27,3407,705,08,1,52.326345,21.028298,2026-07-22T16:40:45
2026-07-22T14:41:27,3408,500,3,1,52.2531523,20.9821016,2026-07-22T16:40:37
2026-07-22T14:41:27,3409,166,09,1,52.238739,21.051355,2026-07-22T16:40:46
2026-07-22T14:41:27,3410,509,1,1,52.313845,20.97732,2026-07-22T16:40:35
2026-07-22T14:41:27,3411,146,07,1,52.19608,21.12044,2026-07-22T16:41:12
2026-07-22T14:41:27,3413,512,1,1,52.251256,21.039521,2026-07-22T16:41:13
2026-07-22T14:41:27,3414,140,09,1,52.360864,21.111239,2026-07-22T16:41:13
2026-07-22T14:41:27,3415,518,4,1,52.3130928,20.9576873,2026-07-22T16:40:39
2026-07-22T14:41:27,3416,731,3,1,52.308836,20.982678,2026-07-22T16:40:56
2026-07-22T14:41:27,3418,114,010,1,52.312924,20.917149,2026-07-22T16:40:44
2026-07-22T14:41:27,3419,138,1,1,52.211088,21.02042,2026-07-22T16:40:46
2026-07-22T14:41:27,3421,Z21,7,1,52.242748,21.039598,2026-07-22T16:38:14
2026-07-22T14:41:27,3422,210,2,1,52.2910535,20.9283343,2026-07-22T16:40:36
2026-07-22T14:41:27,3423,Z21,6,1,52.2418108,21.1044696,2026-07-22T16:38:45
2026-07-22T14:41:27,3424,Z33,6,1,52.242184,20.994158,2026-07-22T16:41:01
2026-07-22T14:41:27,3425,Z33,9,1,52.2290946,21.003385,2026-07-22T16:40:49
2026-07-22T14:41:27,3426,102,547,1,52.2484063,21.1075308,2026-07-22T16:40:41
2026-07-22T14:41:27,3427,723,2,1,52.3219248,20.9716653,2026-07-22T16:40:41
2026-07-22T14:41:27,3429,126,05,1,52.28832,21.030835,2026-07-21T15:39:05
2026-07-22T14:41:27,3430,111,4,1,52.247393,20.99904,2026-07-22T16:41:13
2026-07-22T14:41:27,3431,509,16,1,52.3223756,20.9445171,2026-07-22T16:40:42
2026-07-22T14:41:27,3432,199,1,1,52.291623,21.068325,2026-07-22T16:41:10
2026-07-22T14:41:27,3433,500,1,1,52.27508,21.042971,2026-07-22T16:40:44
2026-07-22T14:41:27,3434,120,3,1,52.346085,21.05253,2026-07-22T16:41:15
2026-07-22T14:41:27,3435,731,2,1,52.3422103,20.9532408,2026-07-22T16:40:41
2026-07-22T14:41:27,3437,512,4,1,52.283643,21.0594723,2026-07-22T16:40:38
2026-07-22T14:41:27,3438,132,05,1,52.271984,20.9686813,2026-07-22T16:41:13
2026-07-22T14:41:27,3439,145,013,1,52.2921865,21.0466065,2026-07-22T16:41:15
2026-07-22T14:41:27,3441,186,6,1,52.2502186,20.9557399,2026-07-22T16:41:00
2026-07-22T14:41:27,3442,138,8,1,52.170376,20.995331,2026-07-22T16:40:37
2026-07-22T14:41:27,3444,738,5,1,52.2733271,21.0615985,2026-07-22T16:41:10
2026-07-22T14:41:27,3445,162,5,1,52.1915166,21.0716516,2026-07-22T16:41:06
2026-07-22T14:41:27,3446,166,6,1,52.154846,21.051076,2026-07-22T16:40:44
2026-07-22T14:41:27,3447,145,11,1,52.2447513,21.0882716,2026-07-22T16:41:06
2026-07-22T14:41:27,3449,145,014,1,52.255857,21.1274178,2026-07-22T16:40:39
2026-07-22T14:41:27,3450,210,4,1,52.2910356,20.839313,2026-07-22T16:41:07
2026-07-22T14:41:27,3451,Z21,016,1,52.2408391,21.1095863,2026-07-22T16:41:07
2026-07-22T14:41:27,3453,166,8,1,52.140091,21.0586753,2026-07-22T16:40:41
2026-07-22T14:41:27,3454,145,2,1,52.2389021,21.1316496,2026-07-22T16:41:15
2026-07-22T14:41:27,3455,738,3,1,52.4035323,21.1961108,2026-07-22T16:40:36
2026-07-22T14:41:27,3458,114,3,1,52.2778775,20.9936643,2026-07-22T16:40:59
2026-07-22T14:41:27,3459,145,1,1,52.241256,21.107726,2026-07-22T16:41:00
2026-07-22T14:41:27,3460,162,4,1,52.1933255,21.0851035,2026-07-22T16:40:42
2026-07-22T14:41:27,3461,186,10,1,52.3171882,20.9751124,2026-07-22T16:41:12
2026-07-22T14:41:27,3462,509,025,1,52.3136756,20.977466,2026-07-22T16:40:41
2026-07-22T14:41:27,3463,145,7,1,52.2867863,21.0216703,2026-07-22T16:40:40
2026-07-22T14:41:27,3464,114,6,1,52.2749478,20.93767,2026-07-22T16:41:13
2026-07-22T14:41:27,3465,145,6,1,52.2913488,21.0005719,2026-07-22T16:41:13
2026-07-22T14:41:27,3466,114,2,1,52.297943,21.042501,2026-07-22T16:41:12
2026-07-22T14:41:27,3467,738,2,1,52.3829681,21.1546918,2026-07-22T16:41:12
2026-07-22T14:41:27,3468,240,3,1,52.2969366,21.0549291,2026-07-22T16:41:11
2026-07-22T14:41:27,3469,186,3,1,52.2080446,20.9637228,2026-07-22T16:40:40
2026-07-22T14:41:27,35131,L-5,685,1,52.0564256,20.9831556,2026-07-22T16:41:15
2026-07-22T14:41:27,35133,L18,691,1,51.9402023,20.9566285,2026-07-22T16:41:16
2026-07-22T14:41:27,35134,L19,783,1,51.9510495,21.0457951,2026-07-22T16:41:12
2026-07-22T14:41:27,35136,L12,785,1,52.0005825,20.9167985,2026-07-22T16:41:11
2026-07-22T14:41:27,35137,L13,784,1,52.0748156,21.0294973,2026-07-22T16:41:12
2026-07-22T14:41:27,35151,L54,579,1,51.9921548,21.1924465,2026-07-22T16:41:13
2026-07-22T14:41:27,35152,L54,04,1,52.0431055,21.0814801,2026-07-22T16:41:12
2026-07-22T14:41:27,35153,L18,774,1,52.0751033,21.029447,2026-07-22T16:41:16
2026-07-22T14:41:27,35156,L25,05,1,52.0015379,21.1108373,2026-07-22T16:41:14
2026-07-22T14:41:27,35157,L17,788,1,52.0653228,21.0191723,2026-07-22T16:41:14
2026-07-22T14:41:27,35158,L-3,2,1,52.079742,21.0215965,2026-07-22T16:41:12
2026-07-22T14:41:27,35159,L17,762,1,51.9398011,20.9563153,2026-07-22T16:41:15
2026-07-22T14:41:27,35221,L-5,697,1,52.0685023,21.0243238,2026-07-22T16:41:13
2026-07-22T14:41:27,35222,L39,2,1,52.0981446,21.0191143,2026-07-21T07:33:58
2026-07-22T14:41:27,36139,L13,01,1,52.0768451,21.0261393,2026-07-22T16:41:15
2026-07-22T14:41:27,36140,L39,3,1,52.0816056,21.0159365,2026-07-22T16:41:15
2026-07-22T14:41:27,36141,L-2,760,1,52.075539,21.0293501,2026-07-22T16:41:11
2026-07-22T14:41:27,36142,L25,02,1,52.0755221,21.0280515,2026-07-22T16:41:15
2026-07-22T14:41:27,36143,L25,1,1,51.9811596,21.2168803,2026-07-22T16:41:11
2026-07-22T14:41:27,36144,L-2,645,1,52.0518141,20.9987198,2026-07-22T16:41:12
2026-07-22T14:41:27,36145,L39,4,1,52.0982085,21.0201866,2026-07-22T16:41:12
2026-07-22T14:41:27,36146,L17,698,1,52.0040853,20.9855673,2026-07-22T16:41:11
2026-07-22T14:41:27,36161,L54,03,1,52.0670001,21.0178386,2026-07-22T16:41:14
2026-07-22T14:41:27,36163,L13,781,1,52.0298045,21.0246495,2026-07-22T16:41:12
2026-07-22T14:41:27,36164,L-1,04,1,52.0701168,20.9348113,2026-07-22T16:41:14
2026-07-22T14:41:27,36165,L25,03,1,52.0757295,21.029258,2026-07-22T16:41:12
2026-07-22T14:41:27,36166,L19,682,1,52.0431986,21.0033056,2026-07-22T16:41:13
2026-07-22T14:41:27,36167,L54,2,1,52.0753746,21.0293356,2026-07-22T16:41:16
2026-07-22T14:41:27,36168,L12,684,1,52.0481598,20.9860726,2026-07-22T16:41:15
2026-07-22T14:41:27,36169,L39,1,1,52.0810176,21.02111,2026-07-22T16:41:16
2026-07-22T14:41:27,36223,L25,04,1,51.9981455,21.1126146,2026-07-22T16:41:12
2026-07-22T14:41:27,4200,157,7,1,52.2791115,20.9747606,2026-07-22T16:41:12
2026-07-22T14:41:27,4201,228,6,1,52.194701,20.9670313,2026-07-22T16:41:12
2026-07-22T14:41:27,4202,159,3,1,52.2164398,20.9605573,2026-07-22T16:41:12
2026-07-22T14:41:27,4203,122,675,1,52.2635063,20.9275121,2026-07-22T16:41:13
2026-07-22T14:41:27,4205,106,08,1,52.2380296,21.0279458,2026-07-22T16:41:13
2026-07-22T14:41:27,4206,178,6,1,52.2293475,20.9803456,2026-07-22T16:41:16
2026-07-22T14:41:27,4207,228,4,1,52.2014898,20.9356828,2026-07-22T16:41:11
2026-07-22T14:41:27,4208,159,5,1,52.221537,21.043492,2026-07-22T16:41:16
2026-07-22T14:41:27,4210,122,6,1,52.2390878,20.9007113,2026-07-22T16:41:15
2026-07-22T14:41:27,4211,159,1,1,52.2236258,20.9877195,2026-07-22T16:41:15
2026-07-22T14:41:27,4213,207,3,1,52.1896521,20.9021545,2026-07-22T16:41:12
2026-07-22T14:41:27,4215,129,2,1,52.2207774,20.9165036,2026-07-22T16:41:12
2026-07-22T14:41:27,4216,178,010,1,52.2276735,20.9577354,2026-07-22T16:41:16
2026-07-22T14:41:27,4217,194,2,1,52.208736,20.913975,2026-07-22T16:40:46
2026-07-22T14:41:27,4219,194,5,1,52.1959311,20.8792048,2026-07-22T16:41:12
2026-07-22T14:41:27,4220,181,2,1,52.2862751,20.9532155,2026-07-22T16:41:12
2026-07-22T14:41:27,4221,149,650,1,52.2377293,20.9138281,2026-07-22T16:41:12
2026-07-22T14:41:27,4222,157,1,1,52.2169501,20.9791203,2026-07-22T16:41:12
2026-07-22T14:41:27,4223,154,3,1,52.217637,20.9771573,2026-07-22T16:41:15
2026-07-22T14:41:27,4224,154,2,1,52.2097915,20.9703306,2026-07-22T16:41:16
2026-07-22T14:41:27,4227,714,663,1,52.2604293,20.8326308,2026-07-22T16:41:12
2026-07-22T14:41:27,4228,194,4,1,52.2195938,20.9164251,2026-07-22T16:41:11
2026-07-22T14:41:27,4229,249,532,1,52.2272116,20.8887703,2026-07-22T16:41:13
2026-07-22T14:41:27,4230,207,2,1,52.2003361,20.8929066,2026-07-22T16:41:15
2026-07-22T14:41:27,4231,228,5,1,52.200546,20.947851,2026-07-22T16:41:03
2026-07-22T14:41:27,4232,129,528,1,52.2242506,20.916821,2026-07-22T16:41:14
2026-07-22T14:41:27,4233,129,1,1,52.1973501,20.8928625,2026-07-22T16:41:13
2026-07-22T14:41:27,4234,181,1,1,52.2694273,20.9862561,2026-07-22T16:41:16
2026-07-22T14:41:27,4235,194,6,1,52.192819,20.860314,2026-07-22T16:40:57
2026-07-22T14:41:27,4236,149,662,1,52.250081,20.89254,2026-07-22T16:41:00
2026-07-22T14:41:27,4238,129,523,1,52.2460061,20.9392833,2026-07-22T16:41:13
2026-07-22T14:41:27,4239,181,3,1,52.3037808,20.937517,2026-07-22T16:41:14
2026-07-22T14:41:27,4241,197,4,1,52.2897535,20.9762095,2026-07-22T16:41:12
2026-07-22T14:41:27,4242,149,655,1,52.2373871,20.9181365,2026-07-22T16:41:12
2026-07-22T14:41:27,4244,249,3,1,52.239967,20.935875,2026-07-22T16:41:13
2026-07-22T14:41:27,4245,228,07,1,52.189556,21.020585,2026-07-22T16:41:15
2026-07-22T14:41:27,4247,154,5,1,52.1756883,20.9441771,2026-07-22T16:41:15
2026-07-22T14:41:27,4248,157,3,1,52.2263018,20.9945671,2026-07-22T16:41:16
2026-07-22T14:41:27,4249,154,4,1,52.1909826,20.9814401,2026-07-22T16:41:15
2026-07-22T14:41:27,4300,326,01,1,52.361663,21.0619621,2026-07-22T16:41:14
2026-07-22T14:41:27,4301,176,1,1,52.2997641,21.0122205,2026-07-22T16:41:12
2026-07-22T14:41:27,4302,152,4,1,52.3262976,21.0475671,2026-07-22T16:41:12
2026-07-22T14:41:27,4303,104,1,1,52.2934782,21.0311054,2026-07-22T16:41:16
2026-07-22T14:41:27,4304,152,1,1,52.3340883,20.9844544,2026-07-22T16:41:10
2026-07-22T14:41:27,4305,226,04,1,52.2971818,21.0330503,2026-07-22T16:41:13
2026-07-22T14:41:27,4306,204,04,1,52.3248314,21.0645089,2026-07-22T16:41:13
2026-07-22T14:41:27,4307,516,5,1,52.3203428,20.9428985,2026-07-22T16:41:13
2026-07-22T14:41:27,4308,204,1,1,52.3247811,21.0554286,2026-07-22T16:41:13
2026-07-22T14:41:27,4310,326,04,1,52.2714181,20.9679119,2026-07-22T16:41:14
2026-07-22T14:41:27,4312,152,07,1,52.3169286,20.9523255,2026-07-22T16:41:11
2026-07-22T14:41:27,4313,204,03,1,52.2988491,21.032991,2026-07-22T16:41:12
2026-07-22T14:41:27,4314,326,05,1,52.3165628,21.011733,2026-07-22T16:41:14
2026-07-22T14:41:27,4316,736,1,1,52.3961181,20.937184,2026-07-22T16:41:15
2026-07-22T14:41:27,4317,152,2,1,52.3297754,21.0273739,2026-07-22T16:41:15
2026-07-22T14:41:27,4318,326,03,1,52.2726505,20.9662281,2026-07-22T16:41:10
